series_id,year,period,value,footnote_codes
PRS85006133      ,2010,Q04,97.508,R
PRS85006133      ,2010,Q05,96.609,R
PRS85006133      ,2011,Q01,95.355,R
PRS85006133      ,2011,Q02,97.85700000000001,R
PRS85006133      ,2011,Q03,97.90100000000001,R
PRS85006133      ,2011,Q04,101.29899999999999,R
PRS85006133      ,2011,Q05,98.12100000000001,R
PRS85006133      ,2012,Q01,99.71600000000001,R
PRS85006133      ,2012,Q02,100.598,R
PRS85006133      ,2012,Q03,101.339,R
PRS85006133      ,2012,Q04,98.346,R
PRS85006133      ,2012,Q05,100.0,
PRS85006133      ,2013,Q01,101.471,R
PRS85006133      ,2013,Q02,100.67399999999999,R
PRS85006133      ,2013,Q03,102.755,R
PRS85006133      ,2013,Q04,104.421,R
PRS85006133      ,2013,Q05,102.34200000000001,R
PRS85006133      ,2014,Q01,101.45100000000001,R
PRS85006133      ,2014,Q02,104.556,R
PRS85006133      ,2014,Q03,105.994,R
PRS85006133      ,2014,Q04,103.99600000000001,R
PRS85006133      ,2014,Q05,104.01899999999999,R
PRS85006133      ,2015,Q01,103.20299999999999,R
PRS85006133      ,2015,Q02,103.81299999999999,R
PRS85006133      ,2015,Q03,103.994,R
PRS85006133      ,2015,Q04,103.321,R
PRS85006133      ,2015,Q05,103.583,R
PRS85006133      ,2016,Q01,103.461,R
PRS85006133      ,2016,Q02,104.845,R
PRS85006133      ,2016,Q03,105.516,R
PRS85006133      ,2016,Q04,106.139,R
PRS85006133      ,2016,Q05,104.995,R
PRS85006133      ,2017,Q01,105.945,R
PRS85006133      ,2017,Q02,105.446,R
PRS85006133      ,2017,Q03,106.052,R
PRS85006133      ,2017,Q04,106.235,R
PRS85006133      ,2017,Q05,105.921,R
PRS85006133      ,2018,Q01,107.353,R
PRS85006133      ,2018,Q02,109.45100000000001,R
PRS85006133      ,2018,Q03,108.999,R
PRS85006133      ,2018,Q04,109.51100000000001,R
PRS85006133      ,2018,Q05,108.833,R
PRS85006133      ,2019,Q01,107.90799999999999,R
PRS85006133      ,2019,Q02,110.055,R
PRS85006133      ,2019,Q03,110.912,R
PRS85006133      ,2019,Q04,111.005,R
PRS85006133      ,2019,Q05,109.977,R
PRS85006133      ,2020,Q01,108.101,R
PRS85006133      ,2020,Q02,101.508,R
PRS85006133      ,2020,Q03,108.007,R
PRS85006133      ,2020,Q04,106.75200000000001,R
PRS85006133      ,2020,Q05,106.197,R
PRS85006141      ,1995,Q01,2.0,
PRS85006141      ,1995,Q02,2.0,
PRS85006141      ,1995,Q03,1.7,
PRS85006141      ,1995,Q04,1.4,
PRS85006141      ,1995,Q05,1.8,
PRS85006141      ,1996,Q01,1.3,
PRS85006141      ,1996,Q02,1.3,
PRS85006141      ,1996,Q03,1.3,
PRS85006141      ,1996,Q04,1.6,
PRS85006141      ,1996,Q05,1.4,
PRS85006141      ,1997,Q01,1.9,
PRS85006141      ,1997,Q02,1.8,
PRS85006141      ,1997,Q03,1.8,
PRS85006141      ,1997,Q04,1.5,
PRS85006141      ,1997,Q05,1.7,
PRS85006141      ,1998,Q01,1.0,
PRS85006141      ,1998,Q02,0.7,
PRS85006141      ,1998,Q03,0.7,
PRS85006141      ,1998,Q04,0.4,
PRS85006141      ,1998,Q05,0.7,
PRS85006141      ,1999,Q01,0.5,
PRS85006141      ,1999,Q02,0.7,
PRS85006141      ,1999,Q03,0.7,
PRS85006141      ,1999,Q04,1.2,
PRS85006141      ,1999,Q05,0.8,
PRS85006141      ,2000,Q01,1.4,
PRS85006141      ,2000,Q02,1.5,
PRS85006141      ,2000,Q03,1.8,
PRS85006141      ,2000,Q04,1.7,
PRS85006141      ,2000,Q05,1.6,
PRS85006141      ,2001,Q01,1.8,
PRS85006141      ,2001,Q02,1.8,
PRS85006141      ,2001,Q03,1.4,
PRS85006141      ,2001,Q04,1.2,
PRS85006141      ,2001,Q05,1.6,
PRS85006141      ,2002,Q01,0.7,
PRS85006141      ,2002,Q02,0.8,
PRS85006141      ,2002,Q03,0.9,
PRS85006141      ,2002,Q04,1.0,
PRS85006141      ,2002,Q05,0.8,
PRS85006141      ,2003,Q01,1.4,
PRS85006141      ,2003,Q02,1.1,
PRS85006141      ,2003,Q03,1.1,
PRS85006141      ,2003,Q04,1.0,
PRS85006141      ,2003,Q05,1.1,
PRS85006141      ,2004,Q01,1.6,
PRS85006141      ,2004,Q02,2.1,
PRS85006141      ,2004,Q03,2.5,
PRS85006141      ,2004,Q04,3.2,
PRS85006141      ,2004,Q05,2.3,
PRS85006141      ,2005,Q01,3.0,
PRS85006141      ,2005,Q02,3.3,
PRS85006141      ,2005,Q03,3.6,
PRS85006141      ,2005,Q04,3.5,
PRS85006141      ,2005,Q05,3.3,
PRS85006141      ,2006,Q01,3.3,
PRS85006141      ,2006,Q02,3.3,
PRS85006141      ,2006,Q03,2.8,
PRS85006141      ,2006,Q04,2.0,
PRS85006141      ,2006,Q05,2.8,
PRS85006141      ,2007,Q01,2.2,
PRS85006141      ,2007,Q02,2.0,
PRS85006141      ,2007,Q03,1.9,
PRS85006141      ,2007,Q04,2.0,
PRS85006141      ,2007,Q05,2.0,
PRS85006141      ,2008,Q01,1.4,
PRS85006141      ,2008,Q02,1.3,
PRS85006141      ,2008,Q03,1.8,
PRS85006141      ,2008,Q04,1.7,
PRS85006141      ,2008,Q05,1.6,
PRS85006141      ,2009,Q01,1.7,
PRS85006141      ,2009,Q02,0.6,
PRS85006141      ,2009,Q03,-0.1,
PRS85006141      ,2009,Q04,-0.1,
PRS85006141      ,2009,Q05,0.5,
PRS85006141      ,2010,Q01,0.2,
PRS85006141      ,2010,Q02,1.1,
PRS85006141      ,2010,Q03,1.2,
PRS85006141      ,2010,Q04,1.5,
PRS85006141      ,2010,Q05,1.0,
PRS85006141      ,2011,Q01,1.5,
PRS85006141      ,2011,Q02,1.8,
PRS85006141      ,2011,Q03,2.3,
PRS85006141      ,2011,Q04,2.1,
PRS85006141      ,2011,Q05,1.9,
PRS85006141      ,2012,Q01,2.1,
PRS85006141      ,2012,Q02,1.9,
PRS85006141      ,2012,Q03,1.7,
PRS85006141      ,2012,Q04,1.7,
PRS85006141      ,2012,Q05,1.9,
PRS85006141      ,2013,Q01,1.5,
PRS85006141      ,2013,Q02,1.3,
PRS85006141      ,2013,Q03,1.4,
PRS85006141      ,2013,Q04,1.6,
PRS85006141      ,2013,Q05,1.5,
PRS85006141      ,2014,Q01,1.8,
PRS85006141      ,2014,Q02,2.0,
PRS85006141      ,2014,Q03,2.0,
PRS85006141      ,2014,Q04,1.4,
PRS85006141      ,2014,Q05,1.8,
PRS85006141      ,2015,Q01,0.8,
PRS85006141      ,2015,Q02,0.8,
PRS85006141      ,2015,Q03,0.6,
PRS85006141      ,2015,Q04,0.5,
PRS85006141      ,2015,Q05,0.7,
PRS85006141      ,2016,Q01,0.6,
PRS85006141      ,2016,Q02,0.9,
PRS85006141      ,2016,Q03,1.0,
PRS85006141      ,2016,Q04,1.5,
PRS85006141      ,2016,Q05,1.0,
PRS85006141      ,2017,Q01,1.9,
PRS85006141      ,2017,Q02,1.4,
PRS85006141      ,2017,Q03,1.6,
PRS85006141      ,2017,Q04,1.8,
PRS85006141      ,2017,Q05,1.7,
PRS85006141      ,2018,Q01,1.9,
PRS85006141      ,2018,Q02,2.6,
PRS85006141      ,2018,Q03,2.4,
PRS85006141      ,2018,Q04,2.1,
PRS85006141      ,2018,Q05,2.2,
PRS85006141      ,2019,Q01,1.7,
PRS85006141      ,2019,Q02,1.6,
PRS85006141      ,2019,Q03,1.4,
PRS85006141      ,2019,Q04,1.4,
PRS85006141      ,2019,Q05,1.5,
PRS85006141      ,2020,Q01,1.5,
PRS85006141      ,2020,Q02,-0.2,
PRS85006141      ,2020,Q03,0.6,
PRS85006141      ,2020,Q04,0.7,R
PRS85006141      ,2020,Q05,0.7,
PRS85006142      ,1995,Q01,1.6,
PRS85006142      ,1995,Q02,1.7,
PRS85006142      ,1995,Q03,1.3,
PRS85006142      ,1995,Q04,1.0,
PRS85006142      ,1995,Q05,1.8,
PRS85006142      ,1996,Q01,1.3,
PRS85006142      ,1996,Q02,1.6,
PRS85006142      ,1996,Q03,1.4,
PRS85006142      ,1996,Q04,2.1,
PRS85006142      ,1996,Q05,1.4,
PRS85006142      ,1997,Q01,2.4,
PRS85006142      ,1997,Q02,1.3,
PRS85006142      ,1997,Q03,1.4,
PRS85006142      ,1997,Q04,0.9,
PRS85006142      ,1997,Q05,1.7,
PRS85006142      ,1998,Q01,0.3,
PRS85006142      ,1998,Q02,0.3,
PRS85006142      ,1998,Q03,1.2,
PRS85006142      ,1998,Q04,-0.3,
PRS85006142      ,1998,Q05,0.7,
PRS85006142      ,1999,Q01,0.9,
PRS85006142      ,1999,Q02,1.1,
PRS85006142      ,1999,Q03,1.0,
PRS85006142      ,1999,Q04,1.9,
PRS85006142      ,1999,Q05,0.8,
PRS85006142      ,2000,Q01,1.4,
PRS85006142      ,2000,Q02,1.7,
PRS85006142      ,2000,Q03,2.3,
PRS85006142      ,2000,Q04,1.5,
PRS85006142      ,2000,Q05,1.6,
PRS85006142      ,2001,Q01,1.9,
PRS85006142      ,2001,Q02,1.7,
PRS85006142      ,2001,Q03,0.5,
PRS85006142      ,2001,Q04,0.9,
PRS85006142      ,2001,Q05,1.6,
PRS85006142      ,2002,Q01,-0.2,
PRS85006142      ,2002,Q02,1.8,
PRS85006142      ,2002,Q03,0.9,
PRS85006142      ,2002,Q04,1.5,
PRS85006142      ,2002,Q05,0.8,
PRS85006142      ,2003,Q01,1.5,
PRS85006142      ,2003,Q02,0.4,
PRS85006142      ,2003,Q03,1.0,
PRS85006142      ,2003,Q04,1.1,
PRS85006142      ,2003,Q05,1.1,
PRS85006142      ,2004,Q01,4.0,
PRS85006142      ,2004,Q02,2.2,
PRS85006142      ,2004,Q03,2.8,
PRS85006142      ,2004,Q04,3.7,
PRS85006142      ,2004,Q05,2.3,
PRS85006142      ,2005,Q01,3.4,
PRS85006142      ,2005,Q02,3.2,
PRS85006142      ,2005,Q03,4.1,
PRS85006142      ,2005,Q04,3.3,
PRS85006142      ,2005,Q05,3.3,
PRS85006142      ,2006,Q01,2.5,
PRS85006142      ,2006,Q02,3.3,
PRS85006142      ,2006,Q03,2.0,
PRS85006142      ,2006,Q04,0.2,
PRS85006142      ,2006,Q05,2.8,
PRS85006142      ,2007,Q01,3.3,
PRS85006142      ,2007,Q02,2.5,
PRS85006142      ,2007,Q03,1.6,
PRS85006142      ,2007,Q04,0.7,
PRS85006142      ,2007,Q05,2.0,
PRS85006142      ,2008,Q01,1.0,
PRS85006142      ,2008,Q02,2.1,
PRS85006142      ,2008,Q03,3.2,
PRS85006142      ,2008,Q04,0.7,
PRS85006142      ,2008,Q05,1.6,
PRS85006142      ,2009,Q01,0.7,
PRS85006142      ,2009,Q02,-2.0,
PRS85006142      ,2009,Q03,0.3,
PRS85006142      ,2009,Q04,0.7,
PRS85006142      ,2009,Q05,0.5,
PRS85006142      ,2010,Q01,1.8,
PRS85006142      ,2010,Q02,1.7,
PRS85006142      ,2010,Q03,0.6,
PRS85006142      ,2010,Q04,2.0,
PRS85006142      ,2010,Q05,1.0,
PRS85006142      ,2011,Q01,1.9,
PRS85006142      ,2011,Q02,2.6,
PRS85006142      ,2011,Q03,2.6,
PRS85006142      ,2011,Q04,1.5,
PRS85006142      ,2011,Q05,1.9,
PRS85006142      ,2012,Q01,1.7,
PRS85006142      ,2012,Q02,1.8,
PRS85006142      ,2012,Q03,1.9,
PRS85006142      ,2012,Q04,1.5,
PRS85006142      ,2012,Q05,1.9,
PRS85006142      ,2013,Q01,0.7,
PRS85006142      ,2013,Q02,1.2,
PRS85006142      ,2013,Q03,2.0,
PRS85006142      ,2013,Q04,2.7,
PRS85006142      ,2013,Q05,1.5,
PRS85006142      ,2014,Q01,1.5,
PRS85006142      ,2014,Q02,2.0,
PRS85006142      ,2014,Q03,1.9,
PRS85006142      ,2014,Q04,0.0,
PRS85006142      ,2014,Q05,1.8,
PRS85006142      ,2015,Q01,-0.6,
PRS85006142      ,2015,Q02,2.0,
PRS85006142      ,2015,Q03,1.0,
PRS85006142      ,2015,Q04,-0.3,
PRS85006142      ,2015,Q05,0.7,
PRS85006142      ,2016,Q01,-0.3,
PRS85006142      ,2016,Q02,3.2,
PRS85006142      ,2016,Q03,1.4,
PRS85006142      ,2016,Q04,1.8,
PRS85006142      ,2016,Q05,1.0,
PRS85006142      ,2017,Q01,1.5,
PRS85006142      ,2017,Q02,1.0,
PRS85006142      ,2017,Q03,2.0,
PRS85006142      ,2017,Q04,2.5,
PRS85006142      ,2017,Q05,1.7,
PRS85006142      ,2018,Q01,2.1,
PRS85006142      ,2018,Q02,3.6,
PRS85006142      ,2018,Q03,1.4,
PRS85006142      ,2018,Q04,1.4,
PRS85006142      ,2018,Q05,2.2,
PRS85006142      ,2019,Q01,0.4,
PRS85006142      ,2019,Q02,3.0,
PRS85006142      ,2019,Q03,1.0,
PRS85006142      ,2019,Q04,1.2,
PRS85006142      ,2019,Q05,1.5,
PRS85006142      ,2020,Q01,0.8,
PRS85006142      ,2020,Q02,-3.6,
PRS85006142      ,2020,Q03,4.3,
PRS85006142      ,2020,Q04,1.5,R
PRS85006142      ,2020,Q05,0.7,
PRS85006143      ,1995,Q01,76.043,
PRS85006143      ,1995,Q02,76.366,
PRS85006143      ,1995,Q03,76.612,
PRS85006143      ,1995,Q04,76.797,
PRS85006143      ,1995,Q05,76.457,
PRS85006143      ,1996,Q01,77.03699999999999,
PRS85006143      ,1996,Q02,77.347,
PRS85006143      ,1996,Q03,77.62,
PRS85006143      ,1996,Q04,78.01899999999999,
PRS85006143      ,1996,Q05,77.512,
PRS85006143      ,1997,Q01,78.475,
PRS85006143      ,1997,Q02,78.738,
PRS85006143      ,1997,Q03,79.017,
PRS85006143      ,1997,Q04,79.194,
PRS85006143      ,1997,Q05,78.86,
PRS85006143      ,1998,Q01,79.244,
PRS85006143      ,1998,Q02,79.294,
PRS85006143      ,1998,Q03,79.536,
PRS85006143      ,1998,Q04,79.473,
PRS85006143      ,1998,Q05,79.388,
PRS85006143      ,1999,Q01,79.645,
PRS85006143      ,1999,Q02,79.869,
PRS85006143      ,1999,Q03,80.07300000000001,
PRS85006143      ,1999,Q04,80.454,
PRS85006143      ,1999,Q05,80.015,
PRS85006143      ,2000,Q01,80.737,
PRS85006143      ,2000,Q02,81.086,
PRS85006143      ,2000,Q03,81.542,
PRS85006143      ,2000,Q04,81.836,
PRS85006143      ,2000,Q05,81.304,
PRS85006143      ,2001,Q01,82.219,
PRS85006143      ,2001,Q02,82.559,
PRS85006143      ,2001,Q03,82.67,
PRS85006143      ,2001,Q04,82.853,
PRS85006143      ,2001,Q05,82.575,
PRS85006143      ,2002,Q01,82.821,
PRS85006143      ,2002,Q02,83.193,
PRS85006143      ,2002,Q03,83.38600000000001,
PRS85006143      ,2002,Q04,83.691,
PRS85006143      ,2002,Q05,83.274,
PRS85006143      ,2003,Q01,84.0,
PRS85006143      ,2003,Q02,84.074,
PRS85006143      ,2003,Q03,84.285,
PRS85006143      ,2003,Q04,84.52,
PRS85006143      ,2003,Q05,84.22399999999999,
PRS85006143      ,2004,Q01,85.355,
PRS85006143      ,2004,Q02,85.816,
PRS85006143      ,2004,Q03,86.40100000000001,
PRS85006143      ,2004,Q04,87.19200000000001,
PRS85006143      ,2004,Q05,86.199,
PRS85006143      ,2005,Q01,87.92399999999999,
PRS85006143      ,2005,Q02,88.609,
PRS85006143      ,2005,Q03,89.494,
PRS85006143      ,2005,Q04,90.234,
PRS85006143      ,2005,Q05,89.073,
PRS85006143      ,2006,Q01,90.78299999999999,
PRS85006143      ,2006,Q02,91.524,
PRS85006143      ,2006,Q03,91.971,
PRS85006143      ,2006,Q04,92.01100000000001,
PRS85006143      ,2006,Q05,91.574,
PRS85006143      ,2007,Q01,92.75399999999999,
PRS85006143      ,2007,Q02,93.318,
PRS85006143      ,2007,Q03,93.68299999999999,
PRS85006143      ,2007,Q04,93.85799999999999,
PRS85006143      ,2007,Q05,93.40700000000001,
PRS85006143      ,2008,Q01,94.087,
PRS85006143      ,2008,Q02,94.575,
PRS85006143      ,2008,Q03,95.32600000000001,
PRS85006143      ,2008,Q04,95.48700000000001,
PRS85006143      ,2008,Q05,94.863,
PRS85006143      ,2009,Q01,95.65700000000001,
PRS85006143      ,2009,Q02,95.176,
PRS85006143      ,2009,Q03,95.243,
PRS85006143      ,2009,Q04,95.398,
PRS85006143      ,2009,Q05,95.369,
PRS85006143      ,2010,Q01,95.83200000000001,
PRS85006143      ,2010,Q02,96.23,
PRS85006143      ,2010,Q03,96.366,
PRS85006143      ,2010,Q04,96.838,
PRS85006143      ,2010,Q05,96.32,
PRS85006143      ,2011,Q01,97.29799999999999,
PRS85006143      ,2011,Q02,97.928,
PRS85006143      ,2011,Q03,98.559,
PRS85006143      ,2011,Q04,98.917,
PRS85006143      ,2011,Q05,98.18,
PRS85006143      ,2012,Q01,99.33,
PRS85006143      ,2012,Q02,99.775,
PRS85006143      ,2012,Q03,100.251,
PRS85006143      ,2012,Q04,100.637,
PRS85006143      ,2012,Q05,100.0,
PRS85006143      ,2013,Q01,100.807,
PRS85006143      ,2013,Q02,101.09700000000001,
PRS85006143      ,2013,Q03,101.60799999999999,
PRS85006143      ,2013,Q04,102.275,
PRS85006143      ,2013,Q05,101.45200000000001,
PRS85006143      ,2014,Q01,102.65299999999999,
PRS85006143      ,2014,Q02,103.167,
PRS85006143      ,2014,Q03,103.648,
PRS85006143      ,2014,Q04,103.65799999999999,
PRS85006143      ,2014,Q05,103.288,
PRS85006143      ,2015,Q01,103.49700000000001,
PRS85006143      ,2015,Q02,104.01799999999999,
PRS85006143      ,2015,Q03,104.28,
PRS85006143      ,2015,Q04,104.205,
PRS85006143      ,2015,Q05,104.00200000000001,
PRS85006143      ,2016,Q01,104.125,
PRS85006143      ,2016,Q02,104.943,
PRS85006143      ,2016,Q03,105.301,
PRS85006143      ,2016,Q04,105.76899999999999,
PRS85006143      ,2016,Q05,105.038,
PRS85006143      ,2017,Q01,106.155,
PRS85006143      ,2017,Q02,106.416,
PRS85006143      ,2017,Q03,106.95299999999999,
PRS85006143      ,2017,Q04,107.62,
PRS85006143      ,2017,Q05,106.791,
PRS85006143      ,2018,Q01,108.171,
PRS85006143      ,2018,Q02,109.13799999999999,
PRS85006143      ,2018,Q03,109.52600000000001,
PRS85006143      ,2018,Q04,109.90799999999999,
PRS85006143      ,2018,Q05,109.19,
PRS85006143      ,2019,Q01,110.008,
PRS85006143      ,2019,Q02,110.83,
PRS85006143      ,2019,Q03,111.103,
PRS85006143      ,2019,Q04,111.44,
PRS85006143      ,2019,Q05,110.848,
PRS85006143      ,2020,Q01,111.67299999999999,
PRS85006143      ,2020,Q02,110.648,
PRS85006143      ,2020,Q03,111.811,
PRS85006143      ,2020,Q04,112.21799999999999,R
PRS85006143      ,2020,Q05,111.611,R
PRS85006151      ,1995,Q01,-0.2,
PRS85006151      ,1995,Q02,-0.4,
PRS85006151      ,1995,Q03,0.5,
PRS85006151      ,1995,Q04,0.4,
PRS85006151      ,1995,Q05,0.1,
PRS85006151      ,1996,Q01,0.8,
PRS85006151      ,1996,Q02,0.8,
PRS85006151      ,1996,Q03,1.0,
PRS85006151      ,1996,Q04,0.4,
PRS85006151      ,1996,Q05,0.8,
PRS85006151      ,1997,Q01,0.7,
PRS85006151      ,1997,Q02,1.3,
PRS85006151      ,1997,Q03,1.6,
PRS85006151      ,1997,Q04,3.2,
PRS85006151      ,1997,Q05,1.7,
PRS85006151      ,1998,Q01,4.1,
PRS85006151      ,1998,Q02,4.4,
PRS85006151      ,1998,Q03,5.1,
PRS85006151      ,1998,Q04,3.9,
PRS85006151      ,1998,Q05,4.4,
PRS85006151      ,1999,Q01,3.8,
PRS85006151      ,1999,Q02,2.4,
PRS85006151      ,1999,Q03,1.4,
PRS85006151      ,1999,Q04,2.4,
PRS85006151      ,1999,Q05,2.5,
PRS85006151      ,2000,Q01,3.5,
PRS85006151      ,2000,Q02,3.4,
PRS85006151      ,2000,Q03,4.3,
PRS85006151      ,2000,Q04,2.9,
PRS85006151      ,2000,Q05,3.5,
PRS85006151      ,2001,Q01,1.6,
PRS85006151      ,2001,Q02,1.8,
PRS85006151      ,2001,Q03,0.7,
PRS85006151      ,2001,Q04,1.8,
PRS85006151      ,2001,Q05,1.5,
PRS85006151      ,2002,Q01,0.7,
PRS85006151      ,2002,Q02,1.1,
PRS85006151      ,2002,Q03,1.2,
PRS85006151      ,2002,Q04,-0.1,R
PRS85006151      ,2002,Q05,0.7,
PRS85006151      ,2003,Q01,-0.7,
PRS85006151      ,2003,Q02,1.1,
PRS85006151      ,2003,Q03,1.9,
PRS85006151      ,2003,Q04,3.3,
PRS85006151      ,2003,Q05,1.4,
PRS85006151      ,2004,Q01,2.6,
PRS85006151      ,2004,Q02,1.9,
PRS85006151      ,2004,Q03,2.3,
PRS85006151      ,2004,Q04,0.6,
PRS85006151      ,2004,Q05,1.8,
PRS85006151      ,2005,Q01,1.8,
PRS85006151      ,2005,Q02,0.6,
PRS85006151      ,2005,Q03,-0.8,
PRS85006151      ,2005,Q04,-0.5,
PRS85006151      ,2005,Q05,0.3,
PRS85006151      ,2006,Q01,0.8,
PRS85006151      ,2006,Q02,0.1,R
PRS85006151      ,2006,Q03,-0.5,
PRS85006151      ,2006,Q04,2.0,
PRS85006151      ,2006,Q05,0.6,
PRS85006151      ,2007,Q01,2.0,
PRS85006151      ,2007,Q02,1.7,
PRS85006151      ,2007,Q03,2.2,
PRS85006151      ,2007,Q04,-0.1,
PRS85006151      ,2007,Q05,1.5,
PRS85006151      ,2008,Q01,-1.6,
PRS85006151      ,2008,Q02,-1.6,
PRS85006151      ,2008,Q03,-1.9,
PRS85006151      ,2008,Q04,1.5,
PRS85006151      ,2008,Q05,-0.9,
PRS85006151      ,2009,Q01,-0.3,
PRS85006151      ,2009,Q02,2.8,
PRS85006151      ,2009,Q03,3.0,R
PRS85006151      ,2009,Q04,-0.4,
PRS85006151      ,2009,Q05,1.3,
PRS85006151      ,2010,Q01,0.7,
PRS85006151      ,2010,Q02,-0.2,R
PRS85006151      ,2010,Q03,0.3,R
PRS85006151      ,2010,Q04,0.1,
PRS85006151      ,2010,Q05,0.2,
PRS85006151      ,2011,Q01,1.7,
PRS85006151      ,2011,Q02,-1.2,
PRS85006151      ,2011,Q03,-1.3,
PRS85006151      ,2011,Q04,-2.8,
PRS85006151      ,2011,Q05,-0.9,
PRS85006151      ,2012,Q01,-1.8,
PRS85006151      ,2012,Q02,0.3,
PRS85006151      ,2012,Q03,-0.1,
PRS85006151      ,2012,Q04,3.7,
PRS85006151      ,2012,Q05,0.5,
PRS85006151      ,2013,Q01,0.0,
PRS85006151      ,2013,Q02,0.6,R
PRS85006151      ,2013,Q03,0.1,
PRS85006151      ,2013,Q04,-1.5,
PRS85006151      ,2013,Q05,-0.2,
PRS85006151      ,2014,Q01,1.6,
PRS85006151      ,2014,Q02,-0.2,
PRS85006151      ,2014,Q03,1.0,
PRS85006151      ,2014,Q04,2.0,
PRS85006151      ,2014,Q05,1.1,
PRS85006151      ,2015,Q01,2.7,
PRS85006151      ,2015,Q02,3.8,
PRS85006151      ,2015,Q03,3.4,
PRS85006151      ,2015,Q04,2.0,
PRS85006151      ,2015,Q05,3.0,
PRS85006151      ,2016,Q01,0.1,
PRS85006151      ,2016,Q02,-0.5,R
PRS85006151      ,2016,Q03,-0.5,
PRS85006151      ,2016,Q04,0.0,
PRS85006151      ,2016,Q05,-0.2,
PRS85006151      ,2017,Q01,0.2,
PRS85006151      ,2017,Q02,1.1,
PRS85006151      ,2017,Q03,1.9,
PRS85006151      ,2017,Q04,2.1,
PRS85006151      ,2017,Q05,1.3,
PRS85006151      ,2018,Q01,1.6,
PRS85006151      ,2018,Q02,0.8,
PRS85006151      ,2018,Q03,0.9,R
PRS85006151      ,2018,Q04,0.3,R
PRS85006151      ,2018,Q05,0.9,
PRS85006151      ,2019,Q01,2.5,
PRS85006151      ,2019,Q02,2.4,R
PRS85006151      ,2019,Q03,1.1,
PRS85006151      ,2019,Q04,1.3,R
PRS85006151      ,2019,Q05,1.8,
PRS85006151      ,2020,Q01,1.1,R
PRS85006151      ,2020,Q02,8.1,R
PRS85006151      ,2020,Q03,5.8,R
PRS85006151      ,2020,Q04,5.3,R
PRS85006151      ,2020,Q05,5.0,R
PRS85006152      ,1995,Q01,-0.1,R
PRS85006152      ,1995,Q02,0.3,R
PRS85006152      ,1995,Q03,0.3,
PRS85006152      ,1995,Q04,1.2,R
PRS85006152      ,1995,Q05,0.1,
PRS85006152      ,1996,Q01,1.3,
PRS85006152      ,1996,Q02,0.3,
PRS85006152      ,1996,Q03,1.0,R
PRS85006152      ,1996,Q04,-1.0,
PRS85006152      ,1996,Q05,0.8,
PRS85006152      ,1997,Q01,2.5,
PRS85006152      ,1997,Q02,2.7,R
PRS85006152      ,1997,Q03,2.3,
PRS85006152      ,1997,Q04,5.2,
PRS85006152      ,1997,Q05,1.7,
PRS85006152      ,1998,Q01,6.3,
PRS85006152      ,1998,Q02,4.0,
PRS85006152      ,1998,Q03,4.8,R
PRS85006152      ,1998,Q04,0.6,
PRS85006152      ,1998,Q05,4.4,
PRS85006152      ,1999,Q01,5.8,
PRS85006152      ,1999,Q02,-1.4,
PRS85006152      ,1999,Q03,0.5,
PRS85006152      ,1999,Q04,5.0,
PRS85006152      ,1999,Q05,2.5,
PRS85006152      ,2000,Q01,10.4,
PRS85006152      ,2000,Q02,-2.1,
PRS85006152      ,2000,Q03,4.1,
PRS85006152      ,2000,Q04,-0.6,R
PRS85006152      ,2000,Q05,3.5,
PRS85006152      ,2001,Q01,5.2,
PRS85006152      ,2001,Q02,-1.3,
PRS85006152      ,2001,Q03,-0.5,
PRS85006152      ,2001,Q04,4.1,R
PRS85006152      ,2001,Q05,1.5,
PRS85006152      ,2002,Q01,0.5,
PRS85006152      ,2002,Q02,0.3,
PRS85006152      ,2002,Q03,-0.1,
PRS85006152      ,2002,Q04,-1.3,
PRS85006152      ,2002,Q05,0.7,
PRS85006152      ,2003,Q01,-1.6,
PRS85006152      ,2003,Q02,7.8,
PRS85006152      ,2003,Q03,3.0,
PRS85006152      ,2003,Q04,4.0,R
PRS85006152      ,2003,Q05,1.4,
PRS85006152      ,2004,Q01,-4.0,
PRS85006152      ,2004,Q02,4.7,
PRS85006152      ,2004,Q03,4.7,R
PRS85006152      ,2004,Q04,-2.6,
PRS85006152      ,2004,Q05,1.8,
PRS85006152      ,2005,Q01,0.8,
PRS85006152      ,2005,Q02,-0.4,
PRS85006152      ,2005,Q03,-1.0,
PRS85006152      ,2005,Q04,-1.3,
PRS85006152      ,2005,Q05,0.3,
PRS85006152      ,2006,Q01,6.0,
PRS85006152      ,2006,Q02,-3.3,
PRS85006152      ,2006,Q03,-3.0,
PRS85006152      ,2006,Q04,9.0,
PRS85006152      ,2006,Q05,0.6,
PRS85006152      ,2007,Q01,6.0,
PRS85006152      ,2007,Q02,-4.7,R
PRS85006152      ,2007,Q03,-1.0,
PRS85006152      ,2007,Q04,-0.2,R
PRS85006152      ,2007,Q05,1.5,
PRS85006152      ,2008,Q01,-0.6,R
PRS85006152      ,2008,Q02,-4.4,
PRS85006152      ,2008,Q03,-2.3,
PRS85006152      ,2008,Q04,14.2,
PRS85006152      ,2008,Q05,-0.9,
PRS85006152      ,2009,Q01,-7.5,
PRS85006152      ,2009,Q02,8.1,R
PRS85006152      ,2009,Q03,-1.2,R
PRS85006152      ,2009,Q04,-0.4,R
PRS85006152      ,2009,Q05,1.3,
PRS85006152      ,2010,Q01,-3.1,
PRS85006152      ,2010,Q02,4.2,R
