series_id        	year	period	       value	footnote_codes
PRS88003131      	2017	Q03	         1.0	
PRS88003131      	2017	Q04	         0.9	
PRS88003131      	2017	Q05	         1.0	
PRS88003131      	2018	Q01	         0.2	
PRS88003131      	2018	Q02	         0.4	
PRS88003131      	2018	Q03	         1.8	
PRS88003131      	2018	Q04	         2.3	
PRS88003131      	2018	Q05	         1.2	
PRS88003131      	2019	Q01	         0.1	
PRS88003131      	2019	Q02	         0.4	
PRS88003131      	2019	Q03	         0.3	
PRS88003131      	2019	Q04	         0.2	
PRS88003131      	2019	Q05	         0.3	
PRS88003131      	2020	Q01	         0.0	
PRS88003131      	2020	Q02	       -12.9	
PRS88003131      	2020	Q03	        -8.4	R
PRS88003132      	1995	Q01	        -2.8	
PRS88003132      	1995	Q02	         0.8	
PRS88003132      	1995	Q03	         6.6	
PRS88003132      	1995	Q04	         0.2	
PRS88003132      	1995	Q05	         2.0	
PRS88003132      	1996	Q01	         3.0	
PRS88003132      	1996	Q02	        -0.5	
PRS88003132      	1996	Q03	        -2.1	
PRS88003132      	1996	Q04	         2.3	
PRS88003132      	1996	Q05	         1.4	
PRS88003132      	1997	Q01	         1.1	
PRS88003132      	1997	Q02	         0.0	
PRS88003132      	1997	Q03	         3.6	
PRS88003132      	1997	Q04	        -5.2	
PRS88003132      	1997	Q05	         0.5	
PRS88003132      	1998	Q01	        -9.5	
PRS88003132      	1998	Q02	        -1.9	
PRS88003132      	1998	Q03	         2.2	
PRS88003132      	1998	Q04	        -3.6	
PRS88003132      	1998	Q05	        -3.3	
PRS88003132      	1999	Q01	         1.2	
PRS88003132      	1999	Q02	         1.4	
PRS88003132      	1999	Q03	        -3.1	
PRS88003132      	1999	Q04	        -2.8	
PRS88003132      	1999	Q05	        -0.6	
PRS88003132      	2000	Q01	        -4.1	
PRS88003132      	2000	Q02	         5.2	
PRS88003132      	2000	Q03	        -4.3	
PRS88003132      	2000	Q04	        -4.3	
PRS88003132      	2000	Q05	        -1.7	
PRS88003132      	2001	Q01	         7.1	
PRS88003132      	2001	Q02	         3.5	
PRS88003132      	2001	Q03	        -1.4	
PRS88003132      	2001	Q04	        -4.0	
PRS88003132      	2001	Q05	         0.9	
PRS88003132      	2002	Q01	        16.2	
PRS88003132      	2002	Q02	         2.8	
PRS88003132      	2002	Q03	         5.6	
PRS88003132      	2002	Q04	        11.0	
PRS88003132      	2002	Q05	         5.0	
PRS88003132      	2003	Q01	         2.3	
PRS88003132      	2003	Q02	         0.1	
PRS88003132      	2003	Q03	         5.9	
PRS88003132      	2003	Q04	         1.2	
PRS88003132      	2003	Q05	         4.3	
PRS88003132      	2004	Q01	        12.4	
PRS88003132      	2004	Q02	         5.3	
PRS88003132      	2004	Q03	         2.7	
PRS88003132      	2004	Q04	         5.5	
PRS88003132      	2004	Q05	         5.7	
PRS88003132      	2005	Q01	        11.6	
PRS88003132      	2005	Q02	        11.0	
PRS88003132      	2005	Q03	         0.4	
PRS88003132      	2005	Q04	        13.9	
PRS88003132      	2005	Q05	         7.5	
PRS88003132      	2006	Q01	         1.5	
PRS88003132      	2006	Q02	         3.1	
PRS88003132      	2006	Q03	        12.1	
PRS88003132      	2006	Q04	        -5.8	
PRS88003132      	2006	Q05	         5.2	
PRS88003132      	2007	Q01	        -3.0	
PRS88003132      	2007	Q02	         5.5	
PRS88003132      	2007	Q03	        -3.8	
PRS88003132      	2007	Q04	         2.7	
PRS88003132      	2007	Q05	         0.4	
PRS88003132      	2008	Q01	        -4.0	
PRS88003132      	2008	Q02	         2.4	
PRS88003132      	2008	Q03	        16.8	
PRS88003132      	2008	Q04	        -4.6	
PRS88003132      	2008	Q05	         1.5	
PRS88003132      	2009	Q01	         6.4	
PRS88003132      	2009	Q02	        -8.5	
PRS88003132      	2009	Q03	         1.7	
PRS88003132      	2009	Q04	        12.1	
PRS88003132      	2009	Q05	         2.0	
PRS88003132      	2010	Q01	        11.7	
PRS88003132      	2010	Q02	         2.3	
PRS88003132      	2010	Q03	        11.2	
PRS88003132      	2010	Q04	        -0.3	
PRS88003132      	2010	Q05	         6.5	
PRS88003132      	2011	Q01	        -8.4	
PRS88003132      	2011	Q02	        14.9	
PRS88003132      	2011	Q03	         2.8	
PRS88003132      	2011	Q04	         6.0	
PRS88003132      	2011	Q05	         2.6	
PRS88003132      	2012	Q01	        -1.0	
PRS88003132      	2012	Q02	         4.1	
PRS88003132      	2012	Q03	        -0.5	
PRS88003132      	2012	Q04	        -1.4	
PRS88003132      	2012	Q05	         2.7	
PRS88003132      	2013	Q01	         9.4	
PRS88003132      	2013	Q02	        -1.8	
PRS88003132      	2013	Q03	        -0.5	
PRS88003132      	2013	Q04	         2.4	
PRS88003132      	2013	Q05	         1.9	
PRS88003132      	2014	Q01	        -9.2	
PRS88003132      	2014	Q02	        13.4	
PRS88003132      	2014	Q03	         7.4	
PRS88003132      	2014	Q04	        -1.1	
PRS88003132      	2014	Q05	         1.1	
PRS88003132      	2015	Q01	        -9.3	
PRS88003132      	2015	Q02	        -0.3	
PRS88003132      	2015	Q03	         3.2	
PRS88003132      	2015	Q04	        -3.9	
PRS88003132      	2015	Q05	        -0.9	
PRS88003132      	2016	Q01	        -2.2	
PRS88003132      	2016	Q02	        -3.4	
PRS88003132      	2016	Q03	         1.4	
PRS88003132      	2016	Q04	         0.7	
PRS88003132      	2016	Q05	        -1.4	
PRS88003132      	2017	Q01	         2.1	
PRS88003132      	2017	Q02	         3.8	
PRS88003132      	2017	Q03	        -2.4	
PRS88003132      	2017	Q04	         0.4	
PRS88003132      	2017	Q05	         1.0	
PRS88003132      	2018	Q01	        -0.6	
PRS88003132      	2018	Q02	         4.4	
PRS88003132      	2018	Q03	         3.3	
PRS88003132      	2018	Q04	         2.3	
PRS88003132      	2018	Q05	         1.2	
PRS88003132      	2019	Q01	        -9.0	
PRS88003132      	2019	Q02	         5.8	
PRS88003132      	2019	Q03	         2.8	
PRS88003132      	2019	Q04	         2.0	
PRS88003132      	2019	Q05	         0.3	
PRS88003132      	2020	Q01	        -9.7	
PRS88003132      	2020	Q02	       -39.3	
PRS88003132      	2020	Q03	        25.9	R
PRS88003133      	1995	Q01	      66.791	
PRS88003133      	1995	Q02	      66.929	
PRS88003133      	1995	Q03	      68.000	
PRS88003133      	1995	Q04	      68.036	
PRS88003133      	1995	Q05	      67.447	
PRS88003133      	1996	Q01	      68.544	
PRS88003133      	1996	Q02	      68.464	
PRS88003133      	1996	Q03	      68.107	
PRS88003133      	1996	Q04	      68.493	
PRS88003133      	1996	Q05	      68.401	
PRS88003133      	1997	Q01	      68.677	
PRS88003133      	1997	Q02	      68.681	
PRS88003133      	1997	Q03	      69.298	
PRS88003133      	1997	Q04	      68.378	
PRS88003133      	1997	Q05	      68.758	
PRS88003133      	1998	Q01	      66.700	
PRS88003133      	1998	Q02	      66.376	
PRS88003133      	1998	Q03	      66.730	
PRS88003133      	1998	Q04	      66.121	
PRS88003133      	1998	Q05	      66.482	
PRS88003133      	1999	Q01	      66.325	
PRS88003133      	1999	Q02	      66.549	
PRS88003133      	1999	Q03	      66.021	
PRS88003133      	1999	Q04	      65.546	
PRS88003133      	1999	Q05	      66.105	
PRS88003133      	2000	Q01	      64.871	
PRS88003133      	2000	Q02	      65.693	
PRS88003133      	2000	Q03	      64.982	
PRS88003133      	2000	Q04	      64.267	
PRS88003133      	2000	Q05	      64.953	
PRS88003133      	2001	Q01	      65.379	
PRS88003133      	2001	Q02	      65.949	
PRS88003133      	2001	Q03	      65.713	
PRS88003133      	2001	Q04	      65.052	
PRS88003133      	2001	Q05	      65.524	
PRS88003133      	2002	Q01	      67.537	
PRS88003133      	2002	Q02	      68.008	
PRS88003133      	2002	Q03	      68.944	
PRS88003133      	2002	Q04	      70.770	
PRS88003133      	2002	Q05	      68.822	
PRS88003133      	2003	Q01	      71.179	
PRS88003133      	2003	Q02	      71.190	
PRS88003133      	2003	Q03	      72.215	
PRS88003133      	2003	Q04	      72.439	
PRS88003133      	2003	Q05	      71.763	
PRS88003133      	2004	Q01	      74.585	
PRS88003133      	2004	Q02	      75.553	
PRS88003133      	2004	Q03	      76.058	
PRS88003133      	2004	Q04	      77.084	
PRS88003133      	2004	Q05	      75.830	
PRS88003133      	2005	Q01	      79.227	
PRS88003133      	2005	Q02	      81.315	
PRS88003133      	2005	Q03	      81.396	
PRS88003133      	2005	Q04	      84.089	
PRS88003133      	2005	Q05	      81.526	
PRS88003133      	2006	Q01	      84.395	
PRS88003133      	2006	Q02	      85.050	
PRS88003133      	2006	Q03	      87.507	
PRS88003133      	2006	Q04	      86.199	
PRS88003133      	2006	Q05	      85.794	
PRS88003133      	2007	Q01	      85.550	
PRS88003133      	2007	Q02	      86.709	
PRS88003133      	2007	Q03	      85.877	
PRS88003133      	2007	Q04	      86.443	
PRS88003133      	2007	Q05	      86.145	
PRS88003133      	2008	Q01	      85.573	
PRS88003133      	2008	Q02	      86.089	
PRS88003133      	2008	Q03	      89.500	
PRS88003133      	2008	Q04	      88.441	
PRS88003133      	2008	Q05	      87.399	
PRS88003133      	2009	Q01	      89.816	
PRS88003133      	2009	Q02	      87.832	
PRS88003133      	2009	Q03	      88.195	
PRS88003133      	2009	Q04	      90.745	
PRS88003133      	2009	Q05	      89.158	
PRS88003133      	2010	Q01	      93.280	
PRS88003133      	2010	Q02	      93.816	
PRS88003133      	2010	Q03	      96.350	
PRS88003133      	2010	Q04	      96.278	
PRS88003133      	2010	Q05	      94.942	
PRS88003133      	2011	Q01	      94.202	
PRS88003133      	2011	Q02	      97.521	
PRS88003133      	2011	Q03	      98.207	
PRS88003133      	2011	Q04	      99.641	
PRS88003133      	2011	Q05	      97.412	
PRS88003133      	2012	Q01	      99.402	
PRS88003133      	2012	Q02	     100.405	
PRS88003133      	2012	Q03	     100.277	
PRS88003133      	2012	Q04	      99.916	
PRS88003133      	2012	Q05	     100.000	
PRS88003133      	2013	Q01	     102.195	
PRS88003133      	2013	Q02	     101.738	
PRS88003133      	2013	Q03	     101.606	
PRS88003133      	2013	Q04	     102.214	
PRS88003133      	2013	Q05	     101.938	
PRS88003133      	2014	Q01	      99.770	
PRS88003133      	2014	Q02	     102.960	
PRS88003133      	2014	Q03	     104.810	
PRS88003133      	2014	Q04	     104.517	
PRS88003133      	2014	Q05	     103.042	
PRS88003133      	2015	Q01	     102.009	
PRS88003133      	2015	Q02	     101.920	
PRS88003133      	2015	Q03	     102.719	
PRS88003133      	2015	Q04	     101.701	
PRS88003133      	2015	Q05	     102.087	
PRS88003133      	2016	Q01	     101.125	
PRS88003133      	2016	Q02	     100.259	
PRS88003133      	2016	Q03	     100.620	
PRS88003133      	2016	Q04	     100.786	
PRS88003133      	2016	Q05	     100.699	
PRS88003133      	2017	Q01	     101.312	
PRS88003133      	2017	Q02	     102.256	
PRS88003133      	2017	Q03	     101.627	
PRS88003133      	2017	Q04	     101.724	
PRS88003133      	2017	Q05	     101.729	
PRS88003133      	2018	Q01	     101.563	
PRS88003133      	2018	Q02	     102.659	
PRS88003133      	2018	Q03	     103.488	
PRS88003133      	2018	Q04	     104.084	
PRS88003133      	2018	Q05	     102.950	
PRS88003133      	2019	Q01	     101.669	
PRS88003133      	2019	Q02	     103.101	
PRS88003133      	2019	Q03	     103.809	
PRS88003133      	2019	Q04	     104.327	
PRS88003133      	2019	Q05	     103.228	
PRS88003133      	2020	Q01	     101.694	
PRS88003133      	2020	Q02	      89.757	
PRS88003133      	2020	Q03	      95.074	R
PRS88003141      	1995	Q01	         1.3	
PRS88003141      	1995	Q02	         1.1	
PRS88003141      	1995	Q03	         0.9	
PRS88003141      	1995	Q04	         0.7	
PRS88003141      	1995	Q05	         1.0	
PRS88003141      	1996	Q01	         0.7	
PRS88003141      	1996	Q02	         0.7	
PRS88003141      	1996	Q03	         0.1	
PRS88003141      	1996	Q04	         0.2	
PRS88003141      	1996	Q05	         0.4	
PRS88003141      	1997	Q01	         0.4	
PRS88003141      	1997	Q02	         0.3	
PRS88003141      	1997	Q03	         0.8	
PRS88003141      	1997	Q04	         0.7	
PRS88003141      	1997	Q05	         0.6	
PRS88003141      	1998	Q01	         0.1	
PRS88003141      	1998	Q02	         0.2	
PRS88003141      	1998	Q03	         0.4	
PRS88003141      	1998	Q04	         0.6	
PRS88003141      	1998	Q05	         0.3	
PRS88003141      	1999	Q01	         0.9	
PRS88003141      	1999	Q02	         1.1	
PRS88003141      	1999	Q03	         0.9	
PRS88003141      	1999	Q04	         0.9	
PRS88003141      	1999	Q05	         0.9	
PRS88003141      	2000	Q01	         1.1	
PRS88003141      	2000	Q02	         1.7	
PRS88003141      	2000	Q03	         2.0	
PRS88003141      	2000	Q04	         2.1	
PRS88003141      	2000	Q05	         1.7	
PRS88003141      	2001	Q01	         2.8	
PRS88003141      	2001	Q02	         1.9	
PRS88003141      	2001	Q03	         1.2	
PRS88003141      	2001	Q04	         0.8	
PRS88003141      	2001	Q05	         1.7	
PRS88003141      	2002	Q01	        -0.3	
PRS88003141      	2002	Q02	        -0.1	
PRS88003141      	2002	Q03	         0.5	
PRS88003141      	2002	Q04	         1.2	
PRS88003141      	2002	Q05	         0.3	
PRS88003141      	2003	Q01	         1.3	
PRS88003141      	2003	Q02	         1.2	
PRS88003141      	2003	Q03	         1.2	
PRS88003141      	2003	Q04	         0.9	
PRS88003141      	2003	Q05	         1.1	
PRS88003141      	2004	Q01	         1.3	
PRS88003141      	2004	Q02	         2.0	
PRS88003141      	2004	Q03	         1.9	
PRS88003141      	2004	Q04	         2.6	
PRS88003141      	2004	Q05	         1.9	
PRS88003141      	2005	Q01	         2.9	
PRS88003141      	2005	Q02	         3.1	
PRS88003141      	2005	Q03	         4.1	
PRS88003141      	2005	Q04	         3.5	
PRS88003141      	2005	Q05	         3.4	
PRS88003141      	2006	Q01	         3.3	
PRS88003141      	2006	Q02	         3.1	
PRS88003141      	2006	Q03	         2.6	
PRS88003141      	2006	Q04	         2.3	
PRS88003141      	2006	Q05	         2.8	
PRS88003141      	2007	Q01	         2.3	
PRS88003141      	2007	Q02	         2.1	
PRS88003141      	2007	Q03	         2.1	
PRS88003141      	2007	Q04	         2.3	
PRS88003141      	2007	Q05	         2.2	
PRS88003141      	2008	Q01	         2.1	
PRS88003141      	2008	Q02	         1.5	
PRS88003141      	2008	Q03	         1.8	
PRS88003141      	2008	Q04	         2.8	
PRS88003141      	2008	Q05	         2.1	
PRS88003141      	2009	Q01	         3.0	
PRS88003141      	2009	Q02	         2.3	
PRS88003141      	2009	Q03	         0.8	
PRS88003141      	2009	Q04	        -0.5	
PRS88003141      	2009	Q05	         1.4	
PRS88003141      	2010	Q01	        -0.8	
PRS88003141      	2010	Q02	         0.7	
PRS88003141      	2010	Q03	         2.0	
PRS88003141      	2010	Q04	         2.7	
PRS88003141      	2010	Q05	         1.2	
PRS88003141      	2011	Q01	         2.7	
PRS88003141      	2011	Q02	         2.7	
PRS88003141      	2011	Q03	         2.4	
PRS88003141      	2011	Q04	         1.7	
PRS88003141      	2011	Q05	         2.4	
PRS88003141      	2012	Q01	         2.0	
PRS88003141      	2012	Q02	         2.1	
PRS88003141      	2012	Q03	         2.1	
PRS88003141      	2012	Q04	         2.1	
PRS88003141      	2012	Q05	         2.1	
PRS88003141      	2013	Q01	         2.2	
PRS88003141      	2013	Q02	         1.2	
PRS88003141      	2013	Q03	         0.8	
PRS88003141      	2013	Q04	         1.3	
PRS88003141      	2013	Q05	         1.4	
PRS88003141      	2014	Q01	         0.8	
PRS88003141      	2014	Q02	         2.1	
PRS88003141      	2014	Q03	         2.2	
PRS88003141      	2014	Q04	         1.7	
PRS88003141      	2014	Q05	         1.7	
PRS88003141      	2015	Q01	         1.3	
PRS88003141      	2015	Q02	         0.8	
PRS88003141      	2015	Q03	         0.8	
PRS88003141      	2015	Q04	         0.8	
PRS88003141      	2015	Q05	         0.9	
PRS88003141      	2016	Q01	         0.7	
PRS88003141      	2016	Q02	         0.8	
PRS88003141      	2016	Q03	         0.6	
PRS88003141      	2016	Q04	         1.1	
PRS88003141      	2016	Q05	         0.8	
PRS88003141      	2017	Q01	         1.9	
PRS88003141      	2017	Q02	         1.6	
PRS88003141      	2017	Q03	         1.8	
PRS88003141      	2017	Q04	         2.0	
PRS88003141      	2017	Q05	         1.8	
PRS88003141      	2018	Q01	         1.9	
PRS88003141      	2018	Q02	         2.4	
PRS88003141      	2018	Q03	         2.3	
PRS88003141      	2018	Q04	         2.2	
PRS88003141      	2018	Q05	         2.2	
PRS88003141      	2019	Q01	         2.1	
PRS88003141      	2019	Q02	         1.9	
PRS88003141      	2019	Q03	         1.9	
PRS88003141      	2019	Q04	         1.8	
PRS88003141      	2019	Q05	         1.9	
PRS88003141      	2020	Q01	         1.5	
PRS88003141      	2020	Q02	        -0.2	
PRS88003141      	2020	Q03	         0.6	
PRS88003142      	1995	Q01	         0.9	
PRS88003142      	1995	Q02	         0.3	
PRS88003142      	1995	Q03	         1.2	
PRS88003142      	1995	Q04	         0.2	
PRS88003142      	1995	Q05	         1.0	
PRS88003142      	1996	Q01	         1.1	
PRS88003142      	1996	Q02	         0.3	
PRS88003142      	1996	Q03	        -1.3	
PRS88003142      	1996	Q04	         0.6	
PRS88003142      	1996	Q05	         0.4	
PRS88003142      	1997	Q01	         2.2	
PRS88003142      	1997	Q02	        -0.3	
PRS88003142      	1997	Q03	         0.7	
PRS88003142      	1997	Q04	         0.2	
PRS88003142      	1997	Q05	         0.6	
PRS88003142      	1998	Q01	        -0.3	
PRS88003142      	1998	Q02	         0.1	
PRS88003142      	1998	Q03	         1.4	
PRS88003142      	1998	Q04	         0.9	
PRS88003142      	1998	Q05	         0.3	
PRS88003142      	1999	Q01	         1.2	
PRS88003142      	1999	Q02	         0.7	
